attraction_rank,attraction_name,attraction_url,attraction_city,attraction_rating,comment_title,comment_rating,comment_content,comment_date,comment_user,comment_image_count
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,,0,带宝贝去玩，有很多种植物，热带雨林、沙漠等很多种没见过的植物，孩子玩的开心，还长见识！,2016-06-11,chenyj1981,3
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,,0,大人孩子都喜欢的好地方，植物丰富，特别好看，赏心悦目！非常棒！,2015-10-08,agej1179,3
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,非常不错的地方 环境不错 有很多人去拍婚纱照 植物种类很多而且非常齐全 来自世界各地 简直就是...,0,非常不错的地方  环境不错   有很多人去拍婚纱照  植物种类很多而且非常齐全  来自世界各地  简直就是花的海洋  学到了很多知识,2016-08-16,dics8584,2
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,,0,带孩子玩非常好，周末可去，乘车较方便,2016-02-19,去哪儿用户,3
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,,0,北门入口处就有自助取票机，输入12位票号就出票。很快，非常方便。,2017-04-10,weiw97,2
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,,0,刚刚去的，季节不对，不过室内的植物还不错，还有一些花,2016-02-29,去哪儿用户,3
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,,0,感觉84花的好不值啊！还不如去看场电影去咯～～,2015-05-07,去哪儿用户,3
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,,0,不错，是好地方，场区比较大,2015-10-31,郭玉娜,1
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,公园内环境优美，有许多花卉，非常少见。安排了座椅供游客休息，感觉很好，非常舒适,0,订票取票都非常方便，优惠价47元。公园内环境优美，有许多花卉，非常少见。安排了座椅供游客休息，感觉很好，非常舒适！,2016-02-21,hmwf5737,3
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,,0,玩的很开心，挺漂亮的,2015-07-29,iwud0647,1
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,玩的挺不错的，家里面的人都很喜欢，建议不要周六日去游玩，以及不要在节假日去游玩，不然去了就是看人,0,玩的挺不错的，家里面的人都很喜欢，建议不要周六日去游玩，以及不要在节假日去游玩，不然去了就是看人。每个大类的植物都区分的很开，确实很不错，挺喜欢。,2018-04-28,,2
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,,0,种类好多，特别喜欢水母,2016-04-22,去哪儿用户,2
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,,0,很喜欢这里哦 景色很美,2015-09-25,去哪儿用户,2
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,,0,很好孩子喜欢，长知识，还看到许多常吃的蔬菜水果的生长环境,2015-04-05,去哪儿用户,3
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,,0,挺好的，孩子和大人玩的都很高兴,2015-11-15,去哪儿用户,3
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,,0,三家去玩的。玩后在南国水乡吃的饭，人不多，适合带老人,2015-10-25,wbep9175,1
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,,0,还行吧，挺大的，只可惜去的那天天气太冷了，只能温室逛逛。,2016-02-15,小晴哥,3
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,,0,昨天去的，还不错，不过花还都没开呢，等花开了去更漂亮！,2016-03-21,去哪儿用户,3
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,,0,真心不错，爱花爱大自然的朋友们可以去看看,2015-10-15,去哪儿用户,1
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,,0,还挺好的，一定要往里走，里面才有精品花卉，赶上花车表演，很满意,2017-05-01,ulhp7070,3
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,,0,挺适合带孩子去和老人，景色不错，比玉渊潭强，花卉很多，拍不过来，恐龙设计,2017-04-16,queenie-sun,3
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,,0,花卉很漂亮，是个休闲照相的好去处！十一下午去的，人没那么多！,2016-10-06,去哪儿用户,3
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,风景还不错，值得老人及孩子去！悬疑公园非常大，时间紧张没有逛完！建议大家不要试吃,0,风景还不错，值得老人及孩子去！但是里面的餐厅确实差的很！又贵又难吃！建议大家不要试吃！悬疑公园非常大，时间紧张没有逛完！,2015-11-03,lidy6000,3
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,里面很少有卖吃的，最多是些小吃饮料，周边吃饭地方也少，最好自己带些吃喝，不过景区游览半天即可，...,0,尤其是室内栽培的花卉瓜果等，让人看了心旷神怡，而且室内很凉爽，感觉很畅快。但室外的景观布置比较一般，好在人比较少。里面很少有卖吃的，最多是些小吃饮料，周边吃饭地方也少，最好自己带些吃喝，不过景区游览半天即可，也可游览之后去其他地方吃。,2015-09-20,去哪儿用户,2
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,里面特别大 温室里特别好 喜欢沙漠的那个温室 就是去的月份太早了 室外的花都没有开 各国家的风...,0,里面特别大温室里特别好 喜欢沙漠的那个温室就是去的月份太早了 室外的花都没有开 各国家的风情园都没有看到 有时间暖和了再去一次！,2017-04-13,去哪儿用户,3
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,,3,不错，室内没有开放，其他都挺好！,2020-04-26,,3
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,,5,景色迷人！美不胜收让人心矿神怡！,2019-10-30,,5
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,世界花卉大观园位于北京西南四环的花乡，从北京建国以来，这里一直是皇家花卉供应地，一九四九年后，...,5,世界花卉大观园位于北京西南四环的花乡，从北京建国以来，这里一直是皇家花卉供应地，一九四九年后，变为中央花卉中心，并为七十周年大庆供花。,2019-09-29,,5
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,...，由十五个温室、十五个花园广场组成，是北京市四环以内最大的植物园，2005年被评为“精品公园”,5,世界花卉大观园位于北京南三、四环路草桥东路出口，南四环内马家楼立交桥东北角。南大门位于南四环辅路北侧，西门位于京开辅路东侧。全园建地面积41.8公顷，由十五个温室、十五个花园广场组成，是北京市四环以内最大的植物园，2005年被评为“精品公园”。2009年被正式评为国家AAAA旅游景区。,2019-09-24,,5
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,,5,离家里很近。没事出来溜达溜达，值得游玩，特别小孩子在这里可以看到很多花花草草,2019-08-09,,8
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,...节假日京郊人太多，所以就近去的这里，远途而来的就不建议来了，植物园啊，世园会啊都比这个好，甚买,3,就是个普通公园，不值票价，节假日京郊人太多，所以就近去的这里，远途而来的就不建议来了，植物园啊，世园会啊都比这个好，甚买,2019-07-28,,8
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,,0,环境很好，很漂亮，有很多人工制作的造型，院内消费还可以,2019-07-06,,3
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,在北京丰台区南四环中路马家楼立交桥东北角，有一座号称四环以内最大的植物园，这就是世界花卉大观园,5,在北京丰台区南四环中路马家楼立交桥东北角，有一座号称四环以内最大的植物园，这就是世界花卉大观园。这里可以感受不同国度、不同风格的碰撞。即使身在北方，也可以感受到热带植物的茂盛、沙漠植被的顽强、各种盆景的精致。-,2019-06-11,,5
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,端午节去的游客不是很多，不用换票直接扫码进去很方便，天气不热都是带老人和孩子去玩的，园子环境优...,0,端午节去的游客不是很多，不用换票直接扫码进去很方便，天气不热都是带老人和孩子去玩的，园子环境优雅，装扮的很招孩子喜欢，有一处儿童乐园孩子玩的很高兴。有机会还会再来。,2019-06-07,,3
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,尤其是花卉展区，非常漂亮，同时园区还有各种艺术园艺作品，很有感觉！值得一看,0,带小朋友去玩很不错，可以欣赏到农庄的各种植物，种子培养基地，还有各种奇特花卉！尤其是花卉展区，非常漂亮，同时园区还有各种艺术园艺作品，很有感觉！值得一看！,2019-05-29,去哪儿用户,3
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,特别是多肉植物，每个都有IJ自己的特色。北京世界花卉大观园里面有许多好看的植物,0,北京世界花卉大观园里面有许多好看的植物。特别是多肉植物，每个都有IJ自己的特色。绿植配上色彩鲜艳的花盆，使植物变得更加艳丽了。,2019-05-27,,3
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,特别是多肉植物，每个都有IJ自己的特色。北京世界花卉大观园里面有许多好看的植物,5,北京世界花卉大观园里面有许多好看的植物。特别是多肉植物，每个都有IJ自己的特色。绿植配上色彩鲜艳的花盆，使植物变得更加艳丽了。,2019-05-27,,8
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,,0,"网上买门票价格优惠,在景点入口处刷卡就行，不需要排队,很方便。花卉很漂亮！尤其是蝴蝶蓝，好多种颜色。",2019-05-27,bingbing1121,3
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,对花卉有兴趣的人可以去观看。还有很多可以出售的盆景花卉,0,北京的世界花卉大观园里植被丰富，有许多是人用干植被编制的各种各样的造型，很美。还有很多可以出售的盆景花卉。对花卉有兴趣的人可以去观看。,2019-05-26,avuq8311,3
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,对花卉有兴趣的人可以去观看。还有很多可以出售的盆景花卉,5,北京的世界花卉大观园里植被丰富，有许多是人用干植被编制的各种各样的造型，很美。还有很多可以出售的盆景花卉。对花卉有兴趣的人可以去观看。,2019-05-26,,8
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,,0,挺好用的，方便，便宜，去的时候还在装修中，估计夏季应该装修完了,2019-05-23,,3
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,超美，还有黑天鹅在孵蛋，北门那边扩展区特别喜欢，成了宝宝的玩乐区,0,去的时候南门进的，各种花开的正是时候 超美，还有黑天鹅在孵蛋，北门那边扩展区特别喜欢，成了宝宝的玩乐区。,2019-05-19,gqyh1387,3
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,还是值得一去，不过最近世园会开了，应该会更好。去的比较早，外面的郁金香刚刚漏出点绿色，主要看的室内的,0,去的比较早，外面的郁金香刚刚漏出点绿色，主要看的室内的。还是值得一去，不过最近世园会开了，应该会更好,2019-05-18,去哪儿用户,3
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,在园内原有的月季条带种植区、攀援月季种植区、新品种展示区、月季观赏区及小品造型基础上，同时还增...,5,随着天气转暖，位于南四环的世界花卉大观园的月季开始绽放。在园内原有的月季条带种植区、攀援月季种植区、新品种展示区、月季观赏区及小品造型基础上，同时还增加了月季插花DIY现场教学，游客只要购买月季花材和DIY插花材料包便可以由专业的插花老师现场指导制作一个属于自己的月季主题插花作品。,2019-05-14,,8
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,,5,还好吧，可能去的不是时候？季节不对，不过看里面的一些动物造型还是挺不错的,2019-04-26,,3
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,除了各色艳丽的郁金香，牡丹园也是绝色观赏期，很美。适合发人和孩子一起,4,最近在做郁金香花，还有雕塑小品展。除了各色艳丽的郁金香，牡丹园也是绝色观赏期，很美。室内区沙漠植物，热带植物，蔬果植物，开眼界，长知识。适合发人和孩子一起。,2019-04-23,,6
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,,5,这里四季可观赏各色花卉，尤以春天最美。,2019-04-19,,8
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,由于当天的空气质量不好，室外景色显得非常平淡。孩子对湖中天鹅非常喜欢，久久不愿离去,4,这里很大，温室内的植物各有各的特点，值得一看。由于当天的空气质量不好，室外景色显得非常平淡。孩子对湖中天鹅非常喜欢，久久不愿离去。,2019-04-16,,8
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,...而此处却充满希望和活力，不仅有静静的事物，还有动点十足的塔配，这是个值得经常呼朋引伴光顾的地方,5,世纪花卉大观园我是在一个秋天游玩过，有花木的地方往往缺少动感，而此处却充满希望和活力，不仅有静静的事物，还有动点十足的塔配，这是个值得经常呼朋引伴光顾的地方,2019-04-13,,5
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,喜欢植物的朋友可以去看看，值得推荐。4月初室外的植物开花的比较少，但是室内的植物品种丰富，争奇斗艳,0,门口有自助取票机，取票很方便。4月初室外的植物开花的比较少，但是室内的植物品种丰富，争奇斗艳。喜欢植物的朋友可以去看看，值得推荐。,2019-04-09,Allen19881221,3
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,春夏的景色很好，进门还有一个湖，有一些鸭子可以喂！里面很大，植物很多，还有不少恐龙小孩子很喜欢,5,离家很近就在京开辅路的边上！里面很大，植物很多，还有不少恐龙小孩子很喜欢！春夏的景色很好，进门还有一个湖，有一些鸭子可以喂！,2019-04-09,,3
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,...园区中间有湖，有鸭子等小动物，北面有孩子们户外活动的地点，有几个温室馆，总体很不错 【性价比】,5,门口停车方便，在大门西部可以快速取票，园区中间有湖，有鸭子等小动物，北面有孩子们户外活动的地点，有几个温室馆，总体很不错 【性价比】,2019-04-08,,3
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,这里风景秀美，景色宜人，有各种各样的热带植物和花，还有种植的各种各样的蔬菜瓜果,5,这里风景秀美，景色宜人，有各种各样的热带植物和花，还有种植的各种各样的蔬菜瓜果。菊花展厅里各种各样造型的菊花非常漂亮，太美了！,2019-04-05,,8
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,里面的花草树木不少，一年四季有不同的主题展览，马上就是郁金香节。 票价偏贵，可以在网站上买，有点优惠,4,里面的花草树木不少，一年四季有不同的主题展览，马上就是郁金香节。 过年期间是一些布景的评比。 票价偏贵，可以在网站上买，有点优惠。,2019-04-04,,5
35,世界花卉大观园,https://travel.qunar.com/p-oi702450-shijiehuahuidaguanyuan,北京,4.6,世界花卉大观园位于北京南四环辅路北侧，地理位置优越，交通便利，是北京市四环以内最大的植物园,0,世界花卉大观园位于北京南四环辅路北侧，地理位置优越，交通便利，是北京市四环以内最大的植物园。现在这个季节，温室内的植物开的茂盛，还有许多千奇百怪、花团锦簇的植物。,2019-03-23,,3
36,长安街,https://travel.qunar.com/p-oi7564212-changanjie,北京,4.8,...宫开放的地方越来越多，每一次进去都有不同的发现，我最喜欢在一个个宫殿之间闲逛，不用刻意去看什么,0,2019-12-19王导讲的很好，明清两代的皇宫，非常的大气磅礴。甚至能从金銮殿中间穿过。不想现在只能在门口远远看看。不过当时也没有现在这么多的宫殿开放。这些年看着故宫开放的地方越来越多，每一次进去都有不同的发现，我最喜欢在一个个宫殿之间闲逛，不用刻意去看什么。喜欢坐在故宫里发挥想象，想象故宫当年的故事,2020-10-20,开心就好wcg,3
36,长安街,https://travel.qunar.com/p-oi7564212-changanjie,北京,4.8,,0,故宫是我国文化建筑，导游把重点讲的淋漓尽致！这趟真是不虚此行！导游不错！,2020-12-05,孟星月,3
36,长安街,https://travel.qunar.com/p-oi7564212-changanjie,北京,4.8,...字路口的四个角都了花坛，真的很漂亮，是白天去的，我想如果晚上去我想应该会更漂亮，下次晚上去看看,5,随着十一的脚步越来越近，十字路口的四个角都了花坛，真的很漂亮，是白天去的，我想如果晚上去我想应该会更漂亮，下次晚上去看看。,2019-09-28,,3
36,长安街,https://travel.qunar.com/p-oi7564212-changanjie,北京,4.8,特别是早晚高峰时段。不过这里是北京最重要的一条街！十车道好像是没有任何用处在超多的车辆面前,5,这是北京曾经最长最宽的一条街，也是北京最中心的一条东西走向的街道，以前设计的时候也许从来没有想到现在会这样堵车！十车道好像是没有任何用处在超多的车辆面前。特别是早晚高峰时段。不过这里是北京最重要的一条街！,2019-06-13,,3
36,长安街,https://travel.qunar.com/p-oi7564212-changanjie,北京,4.8,...春天、秋天和冬天的云☁️ ，更加千姿百态，引人入胜，似乎每一片云都有无穷无尽的美，令人赞叹不已,5,夏天的云☁️北京夏天的云☁️ 相比春天、秋天和冬天的云☁️ ，更加千姿百态，引人入胜，似乎每一片云都有无穷无尽的美，令人赞叹不已！,2019-06-09,,8
36,长安街,https://travel.qunar.com/p-oi7564212-changanjie,北京,4.8,,5,长安街的夜色，长安街的红墙，长安街的金色栏杆。,2019-05-22,,4
36,长安街,https://travel.qunar.com/p-oi7564212-changanjie,北京,4.8,...京天气会如此让人惊艳，天空蓝到让人不忍直视，从南站到机场的机场大巴让我几乎认不出来这个是长安街,5,绿水青山就是金山银山，的确如此，没有想到的是，北京天气会如此让人惊艳，天空蓝到让人不忍直视，从南站到机场的机场大巴让我几乎认不出来这个是长安街。,2019-05-02,,8
36,长安街,https://travel.qunar.com/p-oi7564212-changanjie,北京,4.8,...珊的北京长安街上，车子不多，街道宽敞，沿途楼宇的景观灯全部开启，璀璨夺目，长安街的夜景非常漂亮,5,除夕之夜，驾车行驶在灯火阑珊的北京长安街上，车子不多，街道宽敞，沿途楼宇的景观灯全部开启，璀璨夺目，长安街的夜景非常漂亮。,2019-02-05,,5
36,长安街,https://travel.qunar.com/p-oi7564212-changanjie,北京,4.8,马路上几乎是很少有私家车的(跟平日比)复兴门和建国门的彩虹桥几乎可以拍到整体，西单东单可以通过...,5,十一期间的长安街，头3天真的是相当清净，如果你1号早上去拍长安街全景和花，马路上几乎是很少有私家车的(跟平日比)，复兴门和建国门的彩虹桥几乎可以拍到整体，西单东单可以通过公交或者骑行来完成拍摄，非常棒！,2018-11-20,,3
36,长安街,https://travel.qunar.com/p-oi7564212-changanjie,北京,4.8,...的蓝天，别有另一番的感受，横看成岭侧成峰，远近高低各不同，角度不同，取景不同，看到的视野也不同,5,车拍北京，坐在车中看北京的蓝天，别有另一番的感受，横看成岭侧成峰，远近高低各不同，角度不同，取景不同，看到的视野也不同！,2018-09-03,,8
36,长安街,https://travel.qunar.com/p-oi7564212-changanjie,北京,4.8,...宫开放的地方越来越多，每一次进去都有不同的发现，我最喜欢在一个个宫殿之间闲逛，不用刻意去看什么,0,2019-12-19王导讲的很好，明清两代的皇宫，非常的大气磅礴。甚至能从金銮殿中间穿过。不想现在只能在门口远远看看。不过当时也没有现在这么多的宫殿开放。这些年看着故宫开放的地方越来越多，每一次进去都有不同的发现，我最喜欢在一个个宫殿之间闲逛，不用刻意去看什么。喜欢坐在故宫里发挥想象，想象故宫当年的故事,2020-10-20,开心就好wcg,3
36,长安街,https://travel.qunar.com/p-oi7564212-changanjie,北京,4.8,,0,故宫是我国文化建筑，导游把重点讲的淋漓尽致！这趟真是不虚此行！导游不错！,2020-12-05,孟星月,3
36,长安街,https://travel.qunar.com/p-oi7564212-changanjie,北京,4.8,...字路口的四个角都了花坛，真的很漂亮，是白天去的，我想如果晚上去我想应该会更漂亮，下次晚上去看看,5,随着十一的脚步越来越近，十字路口的四个角都了花坛，真的很漂亮，是白天去的，我想如果晚上去我想应该会更漂亮，下次晚上去看看。,2019-09-28,,3
36,长安街,https://travel.qunar.com/p-oi7564212-changanjie,北京,4.8,特别是早晚高峰时段。不过这里是北京最重要的一条街！十车道好像是没有任何用处在超多的车辆面前,5,这是北京曾经最长最宽的一条街，也是北京最中心的一条东西走向的街道，以前设计的时候也许从来没有想到现在会这样堵车！十车道好像是没有任何用处在超多的车辆面前。特别是早晚高峰时段。不过这里是北京最重要的一条街！,2019-06-13,,3
36,长安街,https://travel.qunar.com/p-oi7564212-changanjie,北京,4.8,...春天、秋天和冬天的云☁️ ，更加千姿百态，引人入胜，似乎每一片云都有无穷无尽的美，令人赞叹不已,5,夏天的云☁️北京夏天的云☁️ 相比春天、秋天和冬天的云☁️ ，更加千姿百态，引人入胜，似乎每一片云都有无穷无尽的美，令人赞叹不已！,2019-06-09,,8
36,长安街,https://travel.qunar.com/p-oi7564212-changanjie,北京,4.8,,5,长安街的夜色，长安街的红墙，长安街的金色栏杆。,2019-05-22,,4
36,长安街,https://travel.qunar.com/p-oi7564212-changanjie,北京,4.8,...京天气会如此让人惊艳，天空蓝到让人不忍直视，从南站到机场的机场大巴让我几乎认不出来这个是长安街,5,绿水青山就是金山银山，的确如此，没有想到的是，北京天气会如此让人惊艳，天空蓝到让人不忍直视，从南站到机场的机场大巴让我几乎认不出来这个是长安街。,2019-05-02,,8
36,长安街,https://travel.qunar.com/p-oi7564212-changanjie,北京,4.8,...珊的北京长安街上，车子不多，街道宽敞，沿途楼宇的景观灯全部开启，璀璨夺目，长安街的夜景非常漂亮,5,除夕之夜，驾车行驶在灯火阑珊的北京长安街上，车子不多，街道宽敞，沿途楼宇的景观灯全部开启，璀璨夺目，长安街的夜景非常漂亮。,2019-02-05,,5
36,长安街,https://travel.qunar.com/p-oi7564212-changanjie,北京,4.8,马路上几乎是很少有私家车的(跟平日比)复兴门和建国门的彩虹桥几乎可以拍到整体，西单东单可以通过...,5,十一期间的长安街，头3天真的是相当清净，如果你1号早上去拍长安街全景和花，马路上几乎是很少有私家车的(跟平日比)，复兴门和建国门的彩虹桥几乎可以拍到整体，西单东单可以通过公交或者骑行来完成拍摄，非常棒！,2018-11-20,,3
36,长安街,https://travel.qunar.com/p-oi7564212-changanjie,北京,4.8,...的蓝天，别有另一番的感受，横看成岭侧成峰，远近高低各不同，角度不同，取景不同，看到的视野也不同,5,车拍北京，坐在车中看北京的蓝天，别有另一番的感受，横看成岭侧成峰，远近高低各不同，角度不同，取景不同，看到的视野也不同！,2018-09-03,,8
36,长安街,https://travel.qunar.com/p-oi7564212-changanjie,北京,4.8,...宫开放的地方越来越多，每一次进去都有不同的发现，我最喜欢在一个个宫殿之间闲逛，不用刻意去看什么,0,2019-12-19王导讲的很好，明清两代的皇宫，非常的大气磅礴。甚至能从金銮殿中间穿过。不想现在只能在门口远远看看。不过当时也没有现在这么多的宫殿开放。这些年看着故宫开放的地方越来越多，每一次进去都有不同的发现，我最喜欢在一个个宫殿之间闲逛，不用刻意去看什么。喜欢坐在故宫里发挥想象，想象故宫当年的故事,2020-10-20,开心就好wcg,3
36,长安街,https://travel.qunar.com/p-oi7564212-changanjie,北京,4.8,,0,故宫是我国文化建筑，导游把重点讲的淋漓尽致！这趟真是不虚此行！导游不错！,2020-12-05,孟星月,3
36,长安街,https://travel.qunar.com/p-oi7564212-changanjie,北京,4.8,...字路口的四个角都了花坛，真的很漂亮，是白天去的，我想如果晚上去我想应该会更漂亮，下次晚上去看看,5,随着十一的脚步越来越近，十字路口的四个角都了花坛，真的很漂亮，是白天去的，我想如果晚上去我想应该会更漂亮，下次晚上去看看。,2019-09-28,,3
36,长安街,https://travel.qunar.com/p-oi7564212-changanjie,北京,4.8,特别是早晚高峰时段。不过这里是北京最重要的一条街！十车道好像是没有任何用处在超多的车辆面前,5,这是北京曾经最长最宽的一条街，也是北京最中心的一条东西走向的街道，以前设计的时候也许从来没有想到现在会这样堵车！十车道好像是没有任何用处在超多的车辆面前。特别是早晚高峰时段。不过这里是北京最重要的一条街！,2019-06-13,,3
36,长安街,https://travel.qunar.com/p-oi7564212-changanjie,北京,4.8,...春天、秋天和冬天的云☁️ ，更加千姿百态，引人入胜，似乎每一片云都有无穷无尽的美，令人赞叹不已,5,夏天的云☁️北京夏天的云☁️ 相比春天、秋天和冬天的云☁️ ，更加千姿百态，引人入胜，似乎每一片云都有无穷无尽的美，令人赞叹不已！,2019-06-09,,8
36,长安街,https://travel.qunar.com/p-oi7564212-changanjie,北京,4.8,,5,长安街的夜色，长安街的红墙，长安街的金色栏杆。,2019-05-22,,4
36,长安街,https://travel.qunar.com/p-oi7564212-changanjie,北京,4.8,...京天气会如此让人惊艳，天空蓝到让人不忍直视，从南站到机场的机场大巴让我几乎认不出来这个是长安街,5,绿水青山就是金山银山，的确如此，没有想到的是，北京天气会如此让人惊艳，天空蓝到让人不忍直视，从南站到机场的机场大巴让我几乎认不出来这个是长安街。,2019-05-02,,8
36,长安街,https://travel.qunar.com/p-oi7564212-changanjie,北京,4.8,...珊的北京长安街上，车子不多，街道宽敞，沿途楼宇的景观灯全部开启，璀璨夺目，长安街的夜景非常漂亮,5,除夕之夜，驾车行驶在灯火阑珊的北京长安街上，车子不多，街道宽敞，沿途楼宇的景观灯全部开启，璀璨夺目，长安街的夜景非常漂亮。,2019-02-05,,5
36,长安街,https://travel.qunar.com/p-oi7564212-changanjie,北京,4.8,马路上几乎是很少有私家车的(跟平日比)复兴门和建国门的彩虹桥几乎可以拍到整体，西单东单可以通过...,5,十一期间的长安街，头3天真的是相当清净，如果你1号早上去拍长安街全景和花，马路上几乎是很少有私家车的(跟平日比)，复兴门和建国门的彩虹桥几乎可以拍到整体，西单东单可以通过公交或者骑行来完成拍摄，非常棒！,2018-11-20,,3
36,长安街,https://travel.qunar.com/p-oi7564212-changanjie,北京,4.8,...的蓝天，别有另一番的感受，横看成岭侧成峰，远近高低各不同，角度不同，取景不同，看到的视野也不同,5,车拍北京，坐在车中看北京的蓝天，别有另一番的感受，横看成岭侧成峰，远近高低各不同，角度不同，取景不同，看到的视野也不同！,2018-09-03,,8
